"Markettype","Trdwnt","Cwretmdos"
"31","2021-45","-0.009497"
"37","2021-45","-0.012223"
"47","2021-45","-0.012215"
"53","2021-45","-0.008946"
"63","2021-45","-0.008945"
"20","2021-45","0.001838"
"33","2021-45","-0.016567"
"69","2021-45","-0.012826"
"79","2021-45","-0.012816"
"85","2021-45","-0.009380"
"95","2021-45","-0.009378"
"101","2021-45","-0.012087"
"111","2021-45","-0.012079"
"117","2021-45","-0.008831"
"127","2021-45","-0.008831"
"10","2021-46","0.009684"
"5","2021-46","0.014679"
"15","2021-46","0.014669"
"21","2021-46","0.017299"
"31","2021-46","0.017285"
"37","2021-46","0.015614"
"47","2021-46","0.015602"
"53","2021-46","0.018036"
"63","2021-46","0.018021"
"20","2021-46","0.025171"
"33","2021-46","0.012900"
"69","2021-46","0.014845"
"79","2021-46","0.014835"
"85","2021-46","0.017439"
"95","2021-46","0.017425"
"101","2021-46","0.015773"
"111","2021-46","0.015760"
"117","2021-46","0.018171"
"127","2021-46","0.018156"
"10","2021-47","0.019704"
"5","2021-47","0.006871"
"15","2021-47","0.006898"
"37","2021-47","0.007107"
"47","2021-47","0.007133"
"21","2021-47","0.006678"
"31","2021-47","0.006701"
"53","2021-47","0.006887"
"63","2021-47","0.006910"
"20","2021-47","0.009316"
"33","2021-47","0.005117"
"69","2021-47","0.006621"
"79","2021-47","0.006649"
"85","2021-47","0.006463"
"95","2021-47","0.006487"
"101","2021-47","0.006865"
"111","2021-47","0.006891"
"117","2021-47","0.006678"
"127","2021-47","0.006701"
"10","2021-48","0.004419"
"5","2021-48","0.001019"
"15","2021-48","0.001026"
"37","2021-48","0.001625"
"47","2021-48","0.001631"
"21","2021-48","0.003044"
"31","2021-48","0.003046"
"53","2021-48","0.003509"
"63","2021-48","0.003510"
"20","2021-48","0.006800"
"33","2021-48","0.001107"
"69","2021-48","0.001109"
"79","2021-48","0.001116"
"85","2021-48","0.003118"
"95","2021-48","0.003120"
"101","2021-48","0.001711"
"111","2021-48","0.001716"
"117","2021-48","0.003580"
"127","2021-48","0.003582"
"10","2021-49","0.016826"
"5","2021-49","0.014372"
"15","2021-49","0.014378"
"37","2021-49","0.013377"
"47","2021-49","0.013384"
"21","2021-49","0.012620"
"31","2021-49","0.012628"
"53","2021-49","0.011814"
"63","2021-49","0.011823"
"20","2021-49","0.009808"
"33","2021-49","0.013301"
"69","2021-49","0.014187"
"79","2021-49","0.014192"
"85","2021-49","0.012464"
"95","2021-49","0.012472"
"101","2021-49","0.013199"
"111","2021-49","0.013206"
"117","2021-49","0.011664"
"127","2021-49","0.011673"
"10","2021-50","0.002331"
"5","2021-50","0.017628"
"15","2021-50","0.017596"
"37","2021-50","0.016967"
"47","2021-50","0.016936"
"21","2021-50","0.013708"
"31","2021-50","0.013687"
"53","2021-50","0.013252"
"63","2021-50","0.013233"
"20","2021-50","0.008261"
"33","2021-50","0.016943"
"69","2021-50","0.017587"
"79","2021-50","0.017554"
"85","2021-50","0.013678"
"95","2021-50","0.013657"
"101","2021-50","0.016928"
"111","2021-50","0.016897"
"117","2021-50","0.013223"
"127","2021-50","0.013204"
"10","2021-51","-0.016332"
"5","2021-51","-0.009858"
"15","2021-51","-0.009872"
"37","2021-51","-0.010289"
"47","2021-51","-0.010301"
"21","2021-51","-0.008870"
"31","2021-51","-0.008884"
"53","2021-51","-0.009273"
"63","2021-51","-0.009285"
"20","2021-51","-0.008991"
"33","2021-51","-0.009477"
"69","2021-51","-0.009840"
"79","2021-51","-0.009853"
"85","2021-51","-0.008856"
"95","2021-51","-0.008869"
"101","2021-51","-0.010271"
"111","2021-51","-0.010283"
"117","2021-51","-0.009258"
"127","2021-51","-0.009271"
"10","2021-52","-0.002921"
"5","2021-52","-0.000880"
"15","2021-52","-0.000884"
"37","2021-52","-0.001736"
"47","2021-52","-0.001738"
"21","2021-52","-0.005384"
"31","2021-52","-0.005379"
"53","2021-52","-0.005995"
"63","2021-52","-0.005990"
"20","2021-52","-0.010416"
"33","2021-52","-0.002802"
"69","2021-52","-0.001009"
"79","2021-52","-0.001013"
"85","2021-52","-0.005489"
"95","2021-52","-0.005485"
"101","2021-52","-0.001859"
"111","2021-52","-0.001861"
"117","2021-52","-0.006096"
"127","2021-52","-0.006091"
"10","2021-53","0.010399"
"5","2021-53","0.007136"
"15","2021-53","0.007142"
"37","2021-53","0.007903"
"47","2021-53","0.007908"
"21","2021-53","0.008630"
"31","2021-53","0.008633"
"53","2021-53","0.009255"
"63","2021-53","0.009257"
"20","2021-53","0.015209"
"33","2021-53","0.004983"
"69","2021-53","0.007324"
"79","2021-53","0.007331"
"85","2021-53","0.008791"
"95","2021-53","0.008794"
"101","2021-53","0.008084"
"111","2021-53","0.008089"
"117","2021-53","0.009411"
"127","2021-53","0.009413"
"10","2022-02","0.003141"
"5","2022-02","-0.015004"
"15","2022-02","-0.014966"
"69","2022-02","-0.015102"
"79","2022-02","-0.015065"
"20","2022-02","-0.030922"
"21","2022-02","-0.020762"
"31","2022-02","-0.020719"
"85","2022-02","-0.020839"
"95","2022-02","-0.020796"
"33","2022-02","-0.015448"
"37","2022-02","-0.016569"
"47","2022-02","-0.016530"
"53","2022-02","-0.021952"
"63","2022-02","-0.021909"
"101","2022-02","-0.016662"
"111","2022-02","-0.016622"
"117","2022-02","-0.022025"
"127","2022-02","-0.021982"
"10","2022-03","-0.000126"
"5","2022-03","-0.017959"
"15","2022-03","-0.017922"
"69","2022-03","-0.017930"
"79","2022-03","-0.017893"
"20","2022-03","-0.008321"
"21","2022-03","-0.014059"
"31","2022-03","-0.014034"
"85","2022-03","-0.014039"
"95","2022-03","-0.014014"
"33","2022-03","-0.016961"
"37","2022-03","-0.017038"
"47","2022-03","-0.017003"
"53","2022-03","-0.013366"
"63","2022-03","-0.013342"
"101","2022-03","-0.017011"
"111","2022-03","-0.016977"
"117","2022-03","-0.013347"
"127","2022-03","-0.013323"
"10","2022-04","-0.002130"
"5","2022-04","-0.001009"
"15","2022-04","-0.001012"
"69","2022-04","-0.000986"
"79","2022-04","-0.000988"
"20","2022-04","-0.016420"
"21","2022-04","-0.005004"
"31","2022-04","-0.004999"
"85","2022-04","-0.004978"
"95","2022-04","-0.004973"
"33","2022-04","0.001471"
"37","2022-04","-0.002294"
"47","2022-04","-0.002294"
"53","2022-04","-0.006006"
"63","2022-04","-0.005999"
"101","2022-04","-0.002270"
"111","2022-04","-0.002269"
"117","2022-04","-0.005980"
"127","2022-04","-0.005973"
"10","2022-05","-0.020395"
"5","2022-05","-0.047923"
"15","2022-05","-0.047864"
"69","2022-05","-0.047947"
"79","2022-05","-0.047889"
"20","2022-05","-0.052299"
"21","2022-05","-0.048413"
"31","2022-05","-0.048361"
"85","2022-05","-0.048434"
"95","2022-05","-0.048382"
"33","2022-05","-0.045925"
"37","2022-05","-0.048111"
"47","2022-05","-0.048054"
"53","2022-05","-0.048564"
"63","2022-05","-0.048513"
"101","2022-05","-0.048135"
"111","2022-05","-0.048078"
"117","2022-05","-0.048584"
"127","2022-05","-0.048533"
"10","2022-07","0.012015"
"5","2022-07","0.030169"
"15","2022-07","0.030129"
"69","2022-07","0.030018"
"79","2022-07","0.029979"
"20","2022-07","-0.000837"
"21","2022-07","0.020951"
"31","2022-07","0.020934"
"85","2022-07","0.020833"
"95","2022-07","0.020816"
"33","2022-07","0.032761"
"37","2022-07","0.027496"
"47","2022-07","0.027463"
"53","2022-07","0.018880"
"63","2022-07","0.018867"
"101","2022-07","0.027355"
"111","2022-07","0.027322"
"117","2022-07","0.018768"
"127","2022-07","0.018755"
"10","2022-08","0.001379"
"5","2022-08","0.009870"
"15","2022-08","0.009852"
"69","2022-08","0.009859"
"79","2022-08","0.009841"
"20","2022-08","0.021736"
"21","2022-08","0.012980"
"31","2022-08","0.012958"
"85","2022-08","0.012964"
"95","2022-08","0.012942"
"33","2022-08","0.007889"
"37","2022-08","0.010564"
"47","2022-08","0.010545"
"53","2022-08","0.013508"
"63","2022-08","0.013486"
"101","2022-08","0.010552"
"111","2022-08","0.010533"
"117","2022-08","0.013492"
"127","2022-08","0.013470"
"10","2022-09","-0.010193"
"5","2022-09","-0.011765"
"15","2022-09","-0.011762"
"69","2022-09","-0.011756"
"79","2022-09","-0.011753"
"20","2022-09","-0.000240"
"21","2022-09","-0.008516"
"31","2022-09","-0.008519"
"85","2022-09","-0.008514"
"95","2022-09","-0.008517"
"33","2022-09","-0.012267"
"37","2022-09","-0.010336"
"47","2022-09","-0.010335"
"53","2022-09","-0.007349"
"63","2022-09","-0.007354"
"101","2022-09","-0.010330"
"111","2022-09","-0.010329"
"117","2022-09","-0.007349"
"127","2022-09","-0.007354"
"10","2022-10","-0.014043"
"5","2022-10","-0.006057"
"15","2022-10","-0.006074"
"69","2022-10","-0.006074"
"79","2022-10","-0.006091"
"20","2022-10","-0.022142"
"21","2022-10","-0.008699"
"31","2022-10","-0.008709"
"85","2022-10","-0.008709"
"95","2022-10","-0.008719"
"33","2022-10","0.000011"
"37","2022-10","-0.006614"
"47","2022-10","-0.006629"
"53","2022-10","-0.009112"
"63","2022-10","-0.009121"
"101","2022-10","-0.006629"
"111","2022-10","-0.006644"
"117","2022-10","-0.009120"
"127","2022-10","-0.009129"
"10","2022-11","-0.020678"
"5","2022-11","-0.041170"
"15","2022-11","-0.041130"
"69","2022-11","-0.041239"
"79","2022-11","-0.041199"
"20","2022-11","-0.040076"
"21","2022-11","-0.039622"
"31","2022-11","-0.039590"
"85","2022-11","-0.039686"
"95","2022-11","-0.039653"
"33","2022-11","-0.039011"
"37","2022-11","-0.040917"
"47","2022-11","-0.040878"
"53","2022-11","-0.039444"
"63","2022-11","-0.039413"
"101","2022-11","-0.040984"
"111","2022-11","-0.040945"
"117","2022-11","-0.039505"
"127","2022-11","-0.039474"
"10","2022-12","-0.018647"
"5","2022-12","-0.018033"
"15","2022-12","-0.018035"
"69","2022-12","-0.017954"
"79","2022-12","-0.017955"
"20","2022-12","-0.012543"
"21","2022-12","-0.015439"
"31","2022-12","-0.015444"
"85","2022-12","-0.015374"
"95","2022-12","-0.015380"
"33","2022-12","-0.017678"
"37","2022-12","-0.018124"
"47","2022-12","-0.018125"
"53","2022-12","-0.015593"
"63","2022-12","-0.015598"
"101","2022-12","-0.018047"
"111","2022-12","-0.018049"
"117","2022-12","-0.015530"
"127","2022-12","-0.015535"
"10","2022-13","-0.000282"
"5","2022-13","-0.009900"
"15","2022-13","-0.009881"
"69","2022-13","-0.009969"
"79","2022-13","-0.009949"
"20","2022-13","-0.014308"
"21","2022-13","-0.011796"
"31","2022-13","-0.011776"
"85","2022-13","-0.011852"
"95","2022-13","-0.011832"
"33","2022-13","-0.010869"
"37","2022-13","-0.010505"
"47","2022-13","-0.010485"
"53","2022-13","-0.012270"
"63","2022-13","-0.012250"
"101","2022-13","-0.010569"
"111","2022-13","-0.010550"
"117","2022-13","-0.012324"
"127","2022-13","-0.012303"
"10","2022-14","0.026448"
"5","2022-14","0.020404"
"15","2022-14","0.020416"
"69","2022-14","0.020349"
"79","2022-14","0.020361"
"20","2022-14","0.008128"
"21","2022-14","0.017807"
"31","2022-14","0.017822"
"85","2022-14","0.017764"
"95","2022-14","0.017779"
"33","2022-14","0.022955"
"37","2022-14","0.019320"
"47","2022-14","0.019334"
"53","2022-14","0.016931"
"63","2022-14","0.016948"
"101","2022-14","0.019269"
"111","2022-14","0.019283"
"117","2022-14","0.016891"
"127","2022-14","0.016908"
"10","2022-15","0.005392"
"5","2022-15","-0.008583"
"15","2022-15","-0.008555"
"69","2022-15","-0.008657"
"79","2022-15","-0.008629"
"20","2022-15","-0.021244"
"21","2022-15","-0.012302"
"31","2022-15","-0.012271"
"85","2022-15","-0.012360"
"95","2022-15","-0.012328"
"33","2022-15","-0.008125"
"37","2022-15","-0.009966"
"47","2022-15","-0.009936"
"53","2022-15","-0.013411"
"63","2022-15","-0.013379"
"101","2022-15","-0.010035"
"111","2022-15","-0.010005"
"117","2022-15","-0.013465"
"127","2022-15","-0.013433"
"10","2022-16","-0.002700"
"5","2022-16","-0.013513"
"15","2022-16","-0.013490"
"69","2022-16","-0.013696"
"79","2022-16","-0.013674"
"20","2022-16","-0.029845"
"21","2022-16","-0.017711"
"31","2022-16","-0.017684"
"85","2022-16","-0.017864"
"95","2022-16","-0.017837"
"33","2022-16","-0.011238"
"37","2022-16","-0.014730"
"47","2022-16","-0.014706"
"53","2022-16","-0.018669"
"63","2022-16","-0.018641"
"101","2022-16","-0.014906"
"111","2022-16","-0.014882"
"117","2022-16","-0.018817"
"127","2022-16","-0.018789"
"10","2022-17","-0.000334"
"5","2022-17","-0.040729"
"15","2022-17","-0.040645"
"69","2022-17","-0.040686"
"79","2022-17","-0.040603"
"20","2022-17","-0.051338"
"21","2022-17","-0.043504"
"31","2022-17","-0.043425"
"85","2022-17","-0.043461"
"95","2022-17","-0.043383"
"33","2022-17","-0.038316"
"37","2022-17","-0.040757"
"47","2022-17","-0.040676"
"53","2022-17","-0.043456"
"63","2022-17","-0.043380"
"101","2022-17","-0.040716"
"111","2022-17","-0.040634"
"117","2022-17","-0.043415"
"127","2022-17","-0.043339"
"10","2022-18","0.002296"
"5","2022-18","-0.013328"
"15","2022-18","-0.013294"
"69","2022-18","-0.013326"
"79","2022-18","-0.013292"
"20","2022-18","-0.016267"
"21","2022-18","-0.013479"
"31","2022-18","-0.013448"
"85","2022-18","-0.013477"
"95","2022-18","-0.013446"
"33","2022-18","-0.011576"
"37","2022-18","-0.013258"
"47","2022-18","-0.013225"
"53","2022-18","-0.013412"
"63","2022-18","-0.013383"
"101","2022-18","-0.013256"
"111","2022-18","-0.013223"
"117","2022-18","-0.013410"
"127","2022-18","-0.013381"
"10","2022-19","-0.009300"
"5","2022-19","-0.015052"
"15","2022-19","-0.015039"
"69","2022-19","-0.014956"
"79","2022-19","-0.014943"
"20","2022-19","-0.012072"
"21","2022-19","-0.015001"
"31","2022-19","-0.014990"
"85","2022-19","-0.014916"
"95","2022-19","-0.014905"
"33","2022-19","-0.016058"
"37","2022-19","-0.014486"
"47","2022-19","-0.014474"
"53","2022-19","-0.014501"
"63","2022-19","-0.014491"
"101","2022-19","-0.014393"
"111","2022-19","-0.014382"
"117","2022-19","-0.014419"
"127","2022-19","-0.014410"
"10","2022-20","0.007526"
"5","2022-20","0.026786"
"15","2022-20","0.026742"
"69","2022-20","0.026889"
"79","2022-20","0.026845"
"20","2022-20","0.037741"
"21","2022-20","0.029878"
"31","2022-20","0.029833"
"85","2022-20","0.029963"
"95","2022-20","0.029918"
"33","2022-20","0.026562"
"37","2022-20","0.028081"
"47","2022-20","0.028035"
"53","2022-20","0.030941"
"63","2022-20","0.030895"
"101","2022-20","0.028179"
"111","2022-20","0.028133"
"117","2022-20","0.031022"
"127","2022-20","0.030976"
"10","2022-21","0.046447"
"5","2022-21","0.022426"
"15","2022-21","0.022482"
"69","2022-21","0.022411"
"79","2022-21","0.022466"
"20","2022-21","0.027638"
"21","2022-21","0.022911"
"31","2022-21","0.022958"
"85","2022-21","0.022897"
"95","2022-21","0.022944"
"33","2022-21","0.020390"
"37","2022-21","0.022821"
"47","2022-21","0.022873"
"53","2022-21","0.023245"
"63","2022-21","0.023291"
"101","2022-21","0.022805"
"111","2022-21","0.022858"
"117","2022-21","0.023231"
"127","2022-21","0.023276"
"10","2022-22","0.012287"
"5","2022-22","-0.003842"
"15","2022-22","-0.003805"
"69","2022-22","-0.003961"
"79","2022-22","-0.003924"
"20","2022-22","-0.014727"
"21","2022-22","-0.007046"
"31","2022-22","-0.007007"
"85","2022-22","-0.007145"
"95","2022-22","-0.007105"
"33","2022-22","-0.003625"
"37","2022-22","-0.005053"
"47","2022-22","-0.005014"
"53","2022-22","-0.008023"
"63","2022-22","-0.007983"
"101","2022-22","-0.005165"
"111","2022-22","-0.005126"
"117","2022-22","-0.008117"
"127","2022-22","-0.008077"
"10","2022-23","-0.006604"
"5","2022-23","0.020145"
"15","2022-23","0.020082"
"69","2022-23","0.020249"
"79","2022-23","0.020186"
"20","2022-23","0.036834"
"21","2022-23","0.023838"
"31","2022-23","0.023775"
"85","2022-23","0.023923"
"95","2022-23","0.023860"
"33","2022-23","0.019246"
"37","2022-23","0.022892"
"47","2022-23","0.022825"
"53","2022-23","0.026167"
"63","2022-23","0.026101"
"101","2022-23","0.022987"
"111","2022-23","0.022920"
"117","2022-23","0.026246"
"127","2022-23","0.026180"
"10","2022-24","0.032943"
"5","2022-24","0.031386"
"15","2022-24","0.031389"
"69","2022-24","0.031404"
"79","2022-24","0.031408"
"20","2022-24","0.029902"
"21","2022-24","0.030829"
"31","2022-24","0.030834"
"85","2022-24","0.030846"
"95","2022-24","0.030851"
"33","2022-24","0.030472"
"37","2022-24","0.030705"
"47","2022-24","0.030710"
"53","2022-24","0.030245"
"63","2022-24","0.030251"
"101","2022-24","0.030724"
"111","2022-24","0.030729"
"117","2022-24","0.030263"
"127","2022-24","0.030268"
"10","2022-25","0.040136"
"5","2022-25","0.012692"
"15","2022-25","0.012754"
"69","2022-25","0.012681"
"79","2022-25","0.012743"
"20","2022-25","0.022077"
"21","2022-25","0.015504"
"31","2022-25","0.015553"
"85","2022-25","0.015489"
"95","2022-25","0.015538"
"33","2022-25","0.010855"
"37","2022-25","0.012570"
"47","2022-25","0.012631"
"53","2022-25","0.015313"
"63","2022-25","0.015361"
"101","2022-25","0.012560"
"111","2022-25","0.012620"
"117","2022-25","0.015299"
"127","2022-25","0.015347"
"10","2022-26","0.033502"
"5","2022-26","0.013128"
"15","2022-26","0.013173"
"69","2022-26","0.013232"
"79","2022-26","0.013277"
"20","2022-26","0.028661"
"21","2022-26","0.018312"
"31","2022-26","0.018341"
"85","2022-26","0.018393"
"95","2022-26","0.018423"
"33","2022-26","0.011465"
"37","2022-26","0.013346"
"47","2022-26","0.013389"
"53","2022-26","0.018349"
"63","2022-26","0.018378"
"101","2022-26","0.013446"
"111","2022-26","0.013489"
"117","2022-26","0.018428"
"127","2022-26","0.018457"
"10","2022-27","0.020155"
"5","2022-27","0.017902"
"15","2022-27","0.017907"
"69","2022-27","0.017828"
"79","2022-27","0.017833"
"20","2022-27","0.013534"
"21","2022-27","0.014696"
"31","2022-27","0.014707"
"85","2022-27","0.014638"
"95","2022-27","0.014648"
"33","2022-27","0.014121"
"37","2022-27","0.016862"
"47","2022-27","0.016869"
"53","2022-27","0.013883"
"63","2022-27","0.013895"
"101","2022-27","0.016793"
"111","2022-27","0.016800"
"117","2022-27","0.013828"
"127","2022-27","0.013840"
"10","2022-28","0.011797"
"5","2022-28","-0.007571"
"15","2022-28","-0.007529"
"69","2022-28","-0.007612"
"79","2022-28","-0.007570"
"20","2022-28","-0.000237"
"21","2022-28","-0.005728"
"31","2022-28","-0.005694"
"85","2022-28","-0.005767"
"95","2022-28","-0.005734"
"33","2022-28","-0.008554"
"37","2022-28","-0.006891"
"47","2022-28","-0.006851"
"53","2022-28","-0.005186"
"63","2022-28","-0.005154"
"101","2022-28","-0.006932"
"111","2022-28","-0.006893"
"117","2022-28","-0.005225"
"127","2022-28","-0.005194"
